"nombre","nombre_oficial","pais_operador","operador","usos","finalidad","clase_orbita","periodo","masa","fecha","NORAD"
"Starlink-1855 ","Starlink-1855 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/11/2020,47142
"Starlink-1856 ","Starlink-1856 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/11/2020,47143
"Starlink-1857 ","Starlink-1857 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/11/2020,47144
"Starlink-1858 ","Starlink-1858 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/11/2020,47145
"Starlink-1859 ","Starlink-1859 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/11/2020,47146
"Starlink-1860 ","Starlink-1860 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/11/2020,47147
"Starlink-1861 ","Starlink-1861 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/11/2020,47148
"Starlink-1862 ","Starlink-1862 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/11/2020,47149
"Starlink-1863 ","Starlink-1863 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/11/2020,47150
"Starlink-1864 ","Starlink-1864 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/11/2020,47151
"Starlink-1865 ","Starlink-1865 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/10/2020,46741
"Starlink-1866 ","Starlink-1866 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/11/2020,47152
"Starlink-1867 ","Starlink-1867 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/11/2020,47153
"Starlink-1868 ","Starlink-1868 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/11/2020,47154
"Starlink-1869 ","Starlink-1869 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/11/2020,47155
"Starlink-1870 ","Starlink-1870 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/11/2020,47156
"Starlink-1871 ","Starlink-1871 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/11/2020,47157
"Starlink-1872 ","Starlink-1872 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/10/2020,46742
"Starlink-1873 ","Starlink-1873 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/11/2020,47158
"Starlink-1874 ","Starlink-1874 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/11/2020,47159
"Starlink-1875 ","Starlink-1875 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/11/2020,47160
"Starlink-1876 ","Starlink-1876 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/11/2020,47161
"Starlink-1877 ","Starlink-1877 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/11/2020,47162
"Starlink-1878 ","Starlink-1878 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/11/2020,47163
"Starlink-1879 ","Starlink-1879 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/11/2020,47164
"Starlink-1880 ","Starlink-1880 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/11/2020,47165
"Starlink-1881 ","Starlink-1881 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/11/2020,47166
"Starlink-1882 ","Starlink-1882 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/10/2020,46784
"Starlink-1883 ","Starlink-1883 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/10/2020,46785
"Starlink-1884 ","Starlink-1884 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/11/2020,47167
"Starlink-1885 ","Starlink-1885 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/11/2020,47168
"Starlink-1886 ","Starlink-1886 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/11/2020,47169
"Starlink-1887 ","Starlink-1887 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/11/2020,47170
"Starlink-1888 ","Starlink-1888 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/11/2020,47171
"Starlink-1889 ","Starlink-1889 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/11/2020,47172
"Starlink-1890 ","Starlink-1890 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/11/2020,47173
"Starlink-1891 ","Starlink-1891 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/11/2020,47174
"Starlink-1892 ","Starlink-1892 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/10/2020,46743
"Starlink-1893 ","Starlink-1893 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/10/2020,46786
"Starlink-1894 ","Starlink-1894 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/10/2020,46744
"Starlink-1895 ","Starlink-1895 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/11/2020,47175
"Starlink-1896 ","Starlink-1896 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/10/2020,46760
"Starlink-1897 ","Starlink-1897 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/10/2020,46761
"Starlink-1898 ","Starlink-1898 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/10/2020,46745
"Starlink-1899 ","Starlink-1899 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/10/2020,46787
"Starlink-1900 ","Starlink-1900 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/11/2020,47176
"Starlink-1901 ","Starlink-1901 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/10/2020,46762
"Starlink-1902 ","Starlink-1902 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/10/2020,46763
"Starlink-1903 ","Starlink-1903 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/10/2020,46764
"Starlink-1905 ","Starlink-1905 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/10/2020,46746
"Starlink-1906 ","Starlink-1906 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/10/2020,46765
"Starlink-1907 ","Starlink-1907 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/11/2020,47177
"Starlink-1908 ","Starlink-1908 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/10/2020,46747
"Starlink-1910 ","Starlink-1910 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/10/2020,46748
"Starlink-1911 ","Starlink-1911 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/10/2020,46749
"Starlink-1912 ","Starlink-1912 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/11/2020,47178
"Starlink-1913 ","Starlink-1913 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/11/2020,47179
"Starlink-1914 ","Starlink-1914 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/11/2020,47180
"Starlink-1916 ","Starlink-1916 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/10/2020,46766
"Starlink-1917 ","Starlink-1917 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/10/2020,46767
"Starlink-1918 ","Starlink-1918 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/10/2020,46768
"Starlink-1919 ","Starlink-1919 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/10/2020,46769
"Starlink-1920 ","Starlink-1920 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/10/2020,46751
"Starlink-1921 ","Starlink-1921 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/10/2020,46752
"Starlink-1922 ","Starlink-1922 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/10/2020,46753
"Starlink-1923 ","Starlink-1923 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/10/2020,46754
"Starlink-1924 ","Starlink-1924 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/10/2020,46755
"Starlink-1925 ","Starlink-1925 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/10/2020,46756
"Starlink-1926 ","Starlink-1926 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/10/2020,46757
"Starlink-1927 ","Starlink-1927 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/11/2020,47181
"Starlink-1928 ","Starlink-1928 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/10/2020,46758
"Starlink-1929 ","Starlink-1929 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/10/2020,46788
"Starlink-1930 ","Starlink-1930 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/10/2020,46789
"Starlink-1931 ","Starlink-1931 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/10/2020,46790
"Starlink-1932 ","Starlink-1932 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/10/2020,46770
"Starlink-1933 ","Starlink-1933 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/10/2020,46791
"Starlink-1934 ","Starlink-1934 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/10/2020,46792
"Starlink-1935 ","Starlink-1935 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/10/2020,46771
"Starlink-1936 ","Starlink-1936 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/10/2020,46772
"Starlink-1937 ","Starlink-1937 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/10/2020,46773
"Starlink-1939 ","Starlink-1939 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/10/2020,46774
"Starlink-1941 ","Starlink-1941 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/10/2020,46793
"Starlink-1942 ","Starlink-1942 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/10/2020,46794
"Starlink-1943 ","Starlink-1943 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/10/2020,46795
"Starlink-1944 ","Starlink-1944 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/10/2020,46796
"Starlink-1945 ","Starlink-1945 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/10/2020,46775
"Starlink-1946 ","Starlink-1946 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/10/2020,46776
"Starlink-1947 ","Starlink-1947 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/10/2020,46797
"Starlink-1948 ","Starlink-1948 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/10/2020,46798
"Starlink-1949 ","Starlink-1949 ","USA","SpaceX","Commercial","Communications","LEO","95,6",260,24/10/2020,46777
"Starlink-24 ","Starlink-24 ","USA","SpaceX","Commercial","Communications","LEO","95,7",227,24/05/2019,44238
"Starlink-26 ","Starlink-26 ","USA","SpaceX","Commercial","Communications","LEO","95,7",227,24/05/2019,44240
"Starlink-36 ","Starlink-36 ","USA","SpaceX","Commercial","Communications","LEO","95,7",227,24/05/2019,44250
"Starlink-42 ","Starlink-42 ","USA","SpaceX","Commercial","Communications","LEO","95,7",227,24/05/2019,44256
"Starlink-43 ","Starlink-43 ","USA","SpaceX","Commercial","Communications","LEO","95,7",227,24/05/2019,44257
"Starlink-48 ","Starlink-48 ","USA","SpaceX","Commercial","Communications","LEO","95,7",227,24/05/2019,44289
"Starlink-50 ","Starlink-50 ","USA","SpaceX","Commercial","Communications","LEO","95,7",227,24/05/2019,44285
"Starlink-55 ","Starlink-55 ","USA","SpaceX","Commercial","Communications","LEO","95,7",227,24/05/2019,44268
"Starlink-57 ","Starlink-57 ","USA","SpaceX","Commercial","Communications","LEO","95,7",227,24/05/2019,44269
"Starlink-58 ","Starlink-58 ","USA","SpaceX","Commercial","Communications","LEO","95,7",227,24/05/2019,44270
"Starlink-61","Starlink-61","USA","SpaceX","Commercial","Communications","LEO","95,7",227,24/05/2019,44249
"Starlink-64 ","Starlink-64 ","USA","SpaceX","Commercial","Communications","LEO","95,7",227,24/05/2019,44275
"Starlink-66 ","Starlink-66 ","USA","SpaceX","Commercial","Communications","LEO","95,7",227,24/05/2019,44255
"Starlink-68 ","Starlink-68 ","USA","SpaceX","Commercial","Communications","LEO","95,7",227,24/05/2019,44279
"Starlink-70 ","Starlink-70 ","USA","SpaceX","Commercial","Communications","LEO","95,7",227,24/05/2019,44281
"Starlink-71 ","Starlink-71 ","USA","SpaceX","Commercial","Communications","LEO","95,7",227,24/05/2019,44252
"Starlink-73 ","Starlink-73 ","USA","SpaceX","Commercial","Communications","LEO","95,7",227,24/05/2019,44284
"Starlink-75","Starlink-75","USA","SpaceX","Commercial","Communications","LEO","95,7",227,24/05/2019,44286
"Starlink-76 ","Starlink-76 ","USA","SpaceX","Commercial","Communications","LEO","95,7",227,24/05/2019,44287
"Starlink-79 ","Starlink-79 ","USA","SpaceX","Commercial","Communications","LEO","95,7",227,24/05/2019,44288
"Step Cube Lab (Space Technology Experimental Project CubeSat Laboratory)","Step Cube Lab","South Korea","Chosun University","Civil","Technology Development","LEO","94,50",1,11/01/2018,43138
"STF-1 (Simulation-to-Flight-1)","STF-1","USA","West Virginia University","Civil","Technology Development","LEO","94,60",4,16/12/2018,43852
"STPSat-3 (Space Test Program Satellite-3) ","STPSat-3","USA","USAF Space Test Program","Military","Technology Development","LEO","94,66",137,19/11/2013,39380
"STPSat-4 (Space Test Program Satellite-4)","STPSat-4","USA","USAF Space Test Program","Military","Technology Development","LEO","92,90",10,28/01/2020,45043
"STPSat-5 (Space Test Program Satellite-5)","STPSat-5","USA","USAF Space Test Program","Military","Technology Development","LEO","96,30",50,03/12/2018,43762
"STRaND-1 (Surrey Training, Research and Nanosatellite Demonstrator 1)","STRaND-1","United Kingdom","Surrey Satellite Technology Ltd.","Commercial","Technology Development","LEO","100,4",4,25/02/2013,39090
"Strela 3 (Cosmos 2385)","Cosmos 2385","Russia","Ministry of Defense","Military","Communications","LEO","114,2",225,27/12/2001,27056
"Strela 3 (Cosmos 2386)","Cosmos 2386","Russia","Ministry of Defense","Military","Communications","LEO","114,2",225,27/12/2001,27057
"Strela 3 (Cosmos 2390)","Cosmos 2390","Russia","Ministry of Defense","Military","Communications","LEO","115,7",225,08/07/2002,27464
"Strela 3 (Cosmos 2391)","Cosmos 2391","Russia","Ministry of Defense","Military","Communications","LEO","115,7",225,08/07/2002,27465
"Strela 3 (Cosmos 2400)","Cosmos 2400","Russia","Ministry of Defense","Military","Communications","LEO","115,7",225,19/08/2003,27868
"Strela 3 (Cosmos 2401)","Cosmos 2401","Russia","Ministry of Defense","Military","Communications","LEO","115,6",225,19/08/2003,27869
"Strela 3 (Cosmos 2408)","Cosmos 2408","Russia","Ministry of Defense","Military","Communications","LEO","115,5",225,23/09/2004,28419
"Strela 3 (Cosmos 2409)","Cosmos 2409","Russia","Ministry of Defense","Military","Communications","LEO","115,6",225,23/09/2004,28420
"StriX-α (StriX-Alpha)","StriX-a","Japan","Synspective","Commercial","Earth Observation","LEO","94,6",150,15/12/2020,47253
"STSat-2C","STSat-2C","South Korea","Korea Aerospace Research Institute (KARI)","Government","Technology Development","LEO","102,77",93,30/01/2013,39068
"STSS ATRR (Space Tracking and Surveillance System Advanced Technology Risk Reduction Satellite, USA 205)","USA 205","USA","Missile Defense Agency (MDA)","Military","Technology Development","LEO","102,41",,05/05/2009,34903
"STSS Demo-1 (Space Tracking and Surveillance System Demonstrator)","USA 208","USA","Missile Defense Agency (MDA)","Military","Technology Development","LEO","112,68",2.240,25/09/2009,35937
"STSS Demo-2 (Space Tracking and Surveillance System Demonstrator)","USA 209","USA","Missile Defense Agency (MDA)","Military","Technology Development","LEO","112,58",2.240,25/09/2009,35938
"Suomi-100","Suomi-100","Finland","Aalto University","Civil","Technology Development","LEO","96,3",1,03/12/2018,43804
"Superbird 7 (Superbird C2)","Superbird 7","Japan","Sky Perfect JSAT Corporation","Commercial","Communications","GEO","1436,1",5.000,14/08/2008,33274
"Superbird 8/DSN-1 (Kirameki 1)","Superbird 8/DSN 1","Japan","Sky Perfect JSAT Corporation/DSN Corp.","Commercial/Military","Communications","GEO","1436,1",5.348,05/04/2018,43271
"Superview 1-01 (GaoJing 1-01)","Superview 1-01","China","Beijing Space View Technology","Commercial","Earth Observation","LEO","93,3",560,28/12/2016,41907
"Superview 1-02 (GaoJing 1-02)","Superview 1-02","China","Beijing Space View Technology","Commercial","Earth Observation","LEO","93,4",560,28/12/2016,41908
"Superview 1-03 (GaoJing 1-03)","Superview 1-03","China","Beijing Space View Technology","Commercial","Earth Observation","LEO","95,1",560,08/01/2018,43099
"Superview 1-04 (GaoJing 1-04)","Superview 1-04","China","Beijing Space View Technology","Commercial","Earth Observation","LEO",95,560,08/01/2018,43100
"Swampsat-2","Swampsat-II","USA","University of Florida","Civil","Technology Development","LEO","93,9",5,31/01/2020,45115
"SWARM-A","SWARM-A","ESA","European Space Agency (ESA)","Government","Earth Observation","LEO","93,9",468,22/11/2013,39452
"SWARM-B","SWARM-B","ESA","European Space Agency (ESA)","Government","Earth Observation","LEO","93,9",468,22/11/2013,39451
"SWARM-C","SWARM-C","ESA","European Space Agency (ESA)","Government","Earth Observation","LEO",94,468,22/11/2013,39453
"Swayam","Swayam","India","College of Engineering, Pune","Civil","Technology Development","LEO","94,7",1,22/06/2016,41607
"Swiatowid","Swiatowid","Poland","SatRevolution","Commercial","Earth Observation","LEO","92,8",3,12/07/2019,44427
"Swift ","Swift","USA/United Kingdom/Italy","Goddard Space Flight Center/Penn State University","Government/Civil","Space Science","LEO","96,3",1.463,20/11/2004,28485
"SwissCube","SwissCube","Switzerland","Ecole Polytechnique Fédérale de Lausanne (EPFL)","Civil","Technology Development","LEO","99,1",1,23/09/2009,35932
"Syracuse 3A (Systeme de Radio Communications Utilisant un Satellite)","Syracuse 3A","France","Defense Ministry","Military","Communications","GEO","1436,06",3.725,13/10/2005,28885
"Syracuse 3B (Systeme de Radio Communications Utilisant un Satellite)","Syracuse 3B","France","Defense Ministry","Military","Communications","GEO","1436,09",3.750,11/08/2006,29273
